timestamp [ns],pupil diameter left [mm],pupil diameter right [mm],eyeball center left x [mm],eyeball center left y [mm],eyeball center left z [mm],eyeball center right x [mm],eyeball center right y [mm],eyeball center right z [mm],optical axis left x,optical axis left y,optical axis left z,optical axis right x,optical axis right y,optical axis right z,eyelid angle top left [rad],eyelid angle bottom left [rad],eyelid aperture left [mm],eyelid angle top right [rad],eyelid angle bottom right [rad],eyelid aperture right [mm]
15951092951,3.6306,3.6343,-30.75,15.9375,-40.3438,32.3125,16.9375,-40.3438,0.0785,0.0347,0.9963,-0.0483,0.0308,0.9984,0.3252,-0.4932,8.9932,0.3203,-0.4209,8.1302
15956103951,3.5057,3.6379,-30.625,15.6875,-40.0625,32.4375,16.625,-40.625,0.0803,0.06,0.995,-0.0405,0.0561,0.9976,0.2759,-0.5132,8.6747,0.2876,-0.4397,7.9791
15961089951,3.5553,3.6471,-30.8125,16.0,-40.3125,32.2188,17.0312,-40.1875,0.0853,0.0366,0.9957,-0.0532,0.0308,0.9981,0.3281,-0.4844,8.9268,0.3115,-0.4141,7.9569
15966089951,3.5479,3.6637,-30.625,16.125,-40.3125,32.4375,17.0312,-40.5312,0.0697,0.0268,0.9972,-0.0512,0.021,0.9985,0.3374,-0.4807,8.9883,0.3325,-0.4229,8.2869
15971089951,3.6288,3.6857,-30.75,15.8125,-40.4375,32.2812,16.8125,-40.25,0.0775,0.0483,0.9958,-0.0619,0.0425,0.9972,0.303,-0.5078,8.9128,0.2991,-0.4304,8.002
15976089951,3.5755,3.6085,-30.75,15.9688,-40.1875,32.2812,16.9062,-40.2812,0.0746,0.0434,0.9963,-0.0502,0.0376,0.998,0.3096,-0.5015,8.914,0.3032,-0.4329,8.075
15981089951,3.5828,3.7519,-30.6875,16.1875,-40.375,32.375,17.0312,-40.5,0.0668,0.022,0.9975,-0.0483,0.0171,0.9987,0.3457,-0.4717,8.9788,0.3081,-0.4241,8.0308
15986096951,3.5277,3.5902,-30.7812,16.25,-40.2812,32.25,17.1875,-40.3438,0.0795,0.0161,0.9967,-0.0444,0.0112,0.9989,0.3435,-0.4736,8.9764,0.3333,-0.4043,8.0882
15991100951,3.5387,3.5938,-30.875,15.9688,-40.1875,32.1562,17.0625,-39.9375,0.0901,0.0356,0.9953,-0.0619,0.0327,0.9975,0.3235,-0.4937,8.9798,0.2959,-0.4216,7.8689
15996214951,3.5626,3.649,-30.9062,16.25,-40.3125,32.1562,17.1875,-40.0625,0.0873,0.0132,0.9961,-0.0561,0.0093,0.9984,0.3506,-0.4668,8.9781,0.3088,-0.4109,7.8919
16001215951,3.5718,3.6177,-30.625,16.0,-40.1562,32.4375,16.9375,-40.3125,0.0746,0.0386,0.9965,-0.061,0.0347,0.9975,0.3105,-0.4907,8.804,0.3025,-0.4341,8.0806
16006215951,3.5516,3.6802,-30.6562,15.8125,-40.5,32.4062,16.8438,-40.3125,0.0629,0.0464,0.9969,-0.0561,0.0415,0.9976,0.2983,-0.5146,8.9387,0.2881,-0.4387,7.9736
16011215951,3.603,3.6802,-30.6562,15.9375,-40.3125,32.375,16.875,-40.3438,0.0687,0.0425,0.9967,-0.0619,0.0376,0.9974,0.2961,-0.501,8.7604,0.2927,-0.4456,8.1011
16016217951,3.5608,3.6618,-30.6562,15.9375,-40.1562,32.4062,16.875,-40.4375,0.0716,0.0425,0.9965,-0.0512,0.0386,0.9979,0.2749,-0.4939,8.4468,0.2871,-0.4375,7.9492
16021214951,3.6196,3.6269,-30.9062,15.8125,-40.4375,32.1562,16.8438,-40.0312,0.0823,0.0464,0.9955,-0.0512,0.0415,0.9978,0.2866,-0.5156,8.8205,0.2522,-0.4443,7.6414
16026220951,3.6398,3.5994,-30.5938,16.0625,-40.4375,32.4688,17.0,-40.25,0.058,0.0308,0.9978,-0.0727,0.0259,0.997,0.3015,-0.4917,8.7153,0.301,-0.4255,7.969
16031215951,3.6471,3.6747,-30.6562,15.7812,-40.4375,32.375,16.875,-40.1875,0.058,0.0464,0.9972,-0.0687,0.0405,0.9968,0.2749,-0.5176,8.7135,0.2717,-0.4512,7.9327
16036215951,3.5736,3.5314,-30.8125,16.0,-40.4375,32.2188,16.9375,-40.3125,0.0775,0.0337,0.9964,-0.0473,0.0288,0.9985,0.2864,-0.4893,8.521,0.2769,-0.4409,7.8745
16041215951,3.66,3.6232,-30.875,15.9062,-40.4375,32.2188,17.0,-40.4375,0.0775,0.0376,0.9963,-0.0366,0.0317,0.9988,0.2783,-0.4995,8.5476,0.2732,-0.4404,7.8287
16046215951,3.6931,3.6931,-30.6875,15.9375,-40.625,32.375,16.875,-40.25,0.057,0.0415,0.9975,-0.0658,0.0366,0.9972,0.2659,-0.501,8.427,0.2629,-0.4492,7.8141
16051215951,3.6747,3.5755,-31.0,15.875,-40.8125,32.0312,16.9062,-40.0625,0.0736,0.0356,0.9967,-0.0473,0.0308,0.9984,0.2563,-0.5068,8.3883,0.2384,-0.4492,7.5445
16056215951,3.671,3.5865,-30.6875,15.6875,-40.375,32.3438,16.5938,-40.25,0.0736,0.0542,0.9958,-0.058,0.0493,0.9971,0.208,-0.5264,8.0779,0.2124,-0.4724,7.519
16061215951,3.6637,3.6269,-30.75,15.6875,-40.5625,32.3125,16.5312,-40.4375,0.0668,0.0493,0.9966,-0.0424,0.0454,0.9981,0.1909,-0.5225,7.8466,0.2058,-0.4663,7.3783
16066215951,3.6324,3.6435,-30.75,15.625,-40.5625,32.3125,16.7188,-40.5938,0.0638,0.0522,0.9966,-0.0454,0.0454,0.9979,0.1632,-0.5259,7.5819,0.2102,-0.4648,7.41
16071215951,3.5902,3.6269,-30.7812,15.5,-40.4375,32.25,16.4375,-40.4375,0.0842,0.0717,0.9939,-0.0424,0.0668,0.9969,0.153,-0.54,7.6298,0.1615,-0.4695,6.9287
16076216951,3.5773,3.7169,-30.625,15.875,-40.5,32.4375,16.7188,-40.5,0.0726,0.0464,0.9963,-0.0551,0.0415,0.9976,0.1738,-0.5073,7.4888,0.1782,-0.4575,6.9777
16081215951,3.5461,3.6802,-30.8125,15.75,-40.4375,32.25,16.5938,-40.4375,0.1162,0.0649,0.9911,-0.0288,0.062,0.9977,0.16,-0.5229,7.5141,0.1448,-0.4731,6.7869
16086223951,3.829,3.7776,-30.5625,15.875,-40.4688,32.5312,16.8438,-41.375,0.1374,0.0717,0.9879,0.0209,0.0698,0.9973,0.1572,-0.5137,7.3787,0.2015,-0.446,7.1046
16091215951,3.7372,3.7519,-30.5938,15.7812,-40.3438,32.4688,16.5625,-41.125,0.1725,0.1058,0.9793,0.0422,0.1058,0.9935,0.1298,-0.5312,7.2769,0.124,-0.4541,6.3468
16096215951,3.739,3.8327,-30.625,15.7812,-40.25,32.4375,16.5312,-41.1875,0.1886,0.1096,0.9759,0.0635,0.1087,0.992,0.1091,-0.5229,6.9572,0.1066,-0.4409,6.0095
16101215951,3.6931,3.8437,-30.6562,15.7812,-40.3125,32.375,16.4062,-41.2812,0.2037,0.1164,0.9721,0.0906,0.1164,0.9891,0.0983,-0.5229,6.84,0.0983,-0.4568,6.0964
16106215951,3.6196,3.8254,-30.5625,15.8125,-40.5938,32.5312,16.5938,-41.2812,0.1839,0.1087,0.9769,0.0742,0.1077,0.9914,0.1224,-0.5205,7.075,0.1053,-0.4756,6.383
16111216951,3.5902,3.7702,-30.5938,15.625,-40.25,32.4688,16.3125,-41.1875,0.1939,0.1271,0.9728,0.0741,0.1242,0.9895,0.112,-0.5376,7.1547,0.0802,-0.4585,5.9177
16116215951,3.66,3.7445,-30.7812,15.9688,-40.625,32.2812,16.75,-41.25,0.1985,0.0921,0.9758,0.0879,0.0912,0.9919,0.1492,-0.4993,7.1284,0.1337,-0.408,5.9371
16121216951,3.6563,3.818,-30.5,15.9062,-40.375,32.5312,16.625,-41.3438,0.1859,0.1019,0.9773,0.0781,0.0999,0.9919,0.1453,-0.5112,7.2204,0.1433,-0.4463,6.4702
16126216951,3.6343,3.7886,-30.4688,16.0625,-40.0625,32.5625,16.7188,-41.375,0.1947,0.0892,0.9768,0.0802,0.0883,0.9929,0.1479,-0.4924,7.0382,0.1321,-0.4456,6.3393
16131222951,3.6379,3.7629,-30.5938,15.9375,-40.0625,32.4375,16.6875,-41.0625,0.2031,0.1019,0.9739,0.0675,0.1019,0.9925,0.1403,-0.5073,7.1217,0.1393,-0.4448,6.4098
16136349951,3.6416,3.818,-30.6875,16.0938,-40.25,32.3438,16.75,-41.0938,0.1976,0.0902,0.9761,0.0802,0.0883,0.9929,0.1719,-0.498,7.363,0.1312,-0.4419,6.289
16141341951,3.6692,3.8143,-30.75,15.75,-40.4375,32.2812,16.5625,-41.125,0.1952,0.1125,0.9743,0.0867,0.1116,0.99,0.1393,-0.5312,7.381,0.134,-0.4485,6.3934
16146341951,3.6471,3.7555,-30.5625,16.0625,-40.125,32.4688,16.6875,-40.875,0.1888,0.098,0.9771,0.0617,0.098,0.9933,0.1678,-0.5103,7.4564,0.1233,-0.4497,6.2897
16151341951,3.6324,3.8731,-30.5,15.8125,-40.0938,32.5625,16.4375,-41.3438,0.1875,0.1164,0.9753,0.0867,0.1145,0.9896,0.1462,-0.5225,7.3578,0.1324,-0.4761,6.6851
16156341951,3.7078,3.8584,-30.625,16.125,-40.125,32.4375,16.8438,-41.1875,0.1967,0.0873,0.9766,0.0802,0.0853,0.9931,0.184,-0.5107,7.6382,0.1523,-0.4397,6.4952
16161342951,3.6637,3.829,-30.5625,16.25,-40.0938,32.5312,16.8438,-41.2812,0.1967,0.0844,0.9768,0.0782,0.0844,0.9934,0.1996,-0.5005,7.6939,0.176,-0.4456,6.8198
16166341951,3.7188,3.7923,-30.625,15.9062,-40.4688,32.4062,16.5625,-41.2188,0.1858,0.1087,0.9766,0.0887,0.1077,0.9902,0.1843,-0.5288,7.8461,0.1216,-0.4592,6.3776
16171342951,3.6729,3.7555,-30.5,16.2812,-40.0938,32.5312,17.0625,-41.1562,0.1855,0.0707,0.9801,0.0754,0.0698,0.9947,0.2,-0.4873,7.5497,0.1807,-0.4221,6.6088
16176341951,3.6747,3.7445,-30.4688,16.25,-40.3125,32.5625,16.9062,-41.0625,0.1815,0.0805,0.9801,0.0686,0.0805,0.9944,0.2168,-0.4939,7.8084,0.1681,-0.4453,6.7302
16181342951,3.6765,3.7482,-30.5938,16.125,-39.9375,32.4375,16.8438,-41.3438,0.2033,0.0912,0.9749,0.1024,0.0912,0.9906,0.1783,-0.5098,7.5658,0.1609,-0.4512,6.717
16186341951,3.66,3.8033,-30.4688,16.4062,-39.9375,32.5625,16.9375,-41.25,0.1911,0.0756,0.9786,0.0773,0.0766,0.9941,0.214,-0.4836,7.6624,0.1909,-0.4385,6.9037
16191341951,3.6692,3.829,-30.5,16.0625,-40.0,32.5312,16.8438,-41.125,0.1918,0.0912,0.9772,0.0782,0.0912,0.9928,0.1852,-0.5142,7.6901,0.1725,-0.448,6.8083
16196341951,3.6067,3.7519,-30.375,16.125,-39.75,32.6562,16.6875,-41.1875,0.1946,0.098,0.976,0.0743,0.098,0.9924,0.1765,-0.5107,7.5567,0.1722,-0.4524,6.8548
16201341951,3.6508,3.7133,-30.5938,16.0938,-39.9375,32.4688,16.8125,-41.0,0.2032,0.0951,0.9745,0.0743,0.0951,0.9927,0.1755,-0.5103,7.5405,0.158,-0.4436,6.6003
16206341951,3.6214,3.807,-30.5625,16.2188,-39.9062,32.5312,16.9062,-41.2188,0.1986,0.0834,0.9765,0.0947,0.0824,0.9921,0.2136,-0.5029,7.8753,0.196,-0.4409,6.9871
16211343951,3.6269,3.7996,-30.4688,16.1875,-39.8438,32.5625,16.9062,-41.0938,0.2023,0.0912,0.9751,0.0753,0.0902,0.9931,0.1926,-0.5,7.6122,0.1741,-0.4399,6.7356
16216341951,3.6159,3.7996,-30.5625,16.125,-40.0,32.5312,16.875,-41.0625,0.19,0.0873,0.9779,0.0773,0.0873,0.9932,0.1927,-0.5161,7.795,0.1913,-0.4473,7.0059
16221349951,3.6196,3.7427,-30.625,16.2188,-39.75,32.4375,16.8438,-41.0938,0.2148,0.0824,0.9732,0.0909,0.0824,0.9924,0.1951,-0.501,7.6499,0.1876,-0.4497,6.9931
16226341951,3.5645,3.9062,-30.5625,16.0,-39.8438,32.4688,16.7188,-41.125,0.2031,0.1019,0.9739,0.082,0.1019,0.9914,0.1718,-0.521,7.6202,0.1609,-0.4541,6.7497
16231341951,3.5975,3.796,-30.375,16.1875,-39.8125,32.6562,16.9062,-41.1875,0.1948,0.0853,0.9771,0.0763,0.0863,0.9933,0.1931,-0.5083,7.711,0.1692,-0.4399,6.6822
16236348951,3.6012,3.7408,-30.5625,15.9375,-40.3438,32.4688,16.8125,-41.25,0.1897,0.1009,0.9766,0.082,0.1009,0.9915,0.199,-0.5254,7.9679,0.1781,-0.4468,6.8561
16241352951,3.6563,3.6545,-30.5938,16.0,-40.0625,32.4375,16.8125,-40.8438,0.1995,0.0902,0.9757,0.0772,0.0912,0.9928,0.1779,-0.5171,7.643,0.1791,-0.4575,6.987
16246342951,3.6049,3.7702,-30.375,15.75,-40.0625,32.6562,16.5312,-41.125,0.1847,0.1164,0.9759,0.0761,0.1164,0.9903,0.1416,-0.5352,7.4505,0.1512,-0.4829,6.9673
16251342951,3.6673,3.8437,-30.4688,15.9062,-39.9375,32.5938,16.5938,-41.1875,0.1935,0.1019,0.9758,0.0839,0.1019,0.9913,0.1595,-0.5215,7.4922,0.1689,-0.4695,7.0102
16256342951,3.6049,3.7372,-30.375,16.0,-40.25,32.6562,16.75,-41.1875,0.1765,0.0951,0.9797,0.0772,0.0941,0.9926,0.1783,-0.5063,7.5273,0.1729,-0.458,6.9243
16261342951,3.5994,3.8694,-30.375,15.6562,-39.9375,32.6562,16.4375,-41.1875,0.193,0.1252,0.9732,0.0769,0.1261,0.989,0.1362,-0.5522,7.5852,0.1348,-0.488,6.8447
16266353951,3.6122,3.7849,-30.5938,15.9375,-39.9375,32.4375,16.625,-40.9375,0.2076,0.1116,0.9718,0.0877,0.1116,0.9899,0.1606,-0.5254,7.5483,0.1263,-0.4744,6.5992
16271467951,3.5608,3.6967,-30.375,16.25,-39.8125,32.625,17.0,-41.25,0.227,0.0921,0.9695,0.0995,0.0931,0.9907,0.1829,-0.4983,7.486,0.1975,-0.4561,7.1725
16276467951,3.6049,3.796,-30.625,16.2812,-39.5625,32.4062,17.0625,-41.0625,0.2542,0.099,0.9621,0.1168,0.1019,0.9879,0.1882,-0.5132,7.7125,0.2094,-0.4448,7.1766
16281467951,3.66,3.9135,-30.7812,16.1875,-40.0625,32.25,17.0312,-41.0,0.2504,0.0999,0.963,0.1264,0.1019,0.9867,0.1854,-0.5151,7.7038,0.1625,-0.4355,6.5597
16286467951,3.6049,3.7923,-30.5938,15.875,-39.8125,32.4375,16.625,-41.1875,0.243,0.1281,0.9615,0.1202,0.13,0.9842,0.1359,-0.5425,7.4706,0.1436,-0.4832,6.8859
16291467951,3.5645,3.8254,-30.75,16.0625,-39.8125,32.2812,16.875,-41.0625,0.2578,0.1058,0.9604,0.1225,0.1077,0.9866,0.1768,-0.5234,7.7026,0.1432,-0.4561,6.5781
16296480951,3.5057,3.7078,-30.5,16.0,-39.7812,32.5312,16.6875,-40.875,0.2303,0.1125,0.9666,0.0906,0.1145,0.9893,0.1646,-0.5239,7.5745,0.1456,-0.4961,7.054
16301467951,3.603,3.818,-30.375,15.875,-39.75,32.625,16.7188,-41.0938,0.2309,0.1242,0.965,0.0972,0.1261,0.9872,0.1385,-0.5303,7.3619,0.1604,-0.4785,7.018
16306467951,3.6049,3.9172,-30.6562,15.75,-39.6875,32.375,16.5938,-40.875,0.2501,0.1397,0.9581,0.1114,0.1416,0.9836,0.1379,-0.5508,7.5872,0.1364,-0.4912,6.8977
16311467951,3.603,3.807,-30.5625,16.25,-39.75,32.4688,17.0312,-41.0625,0.2391,0.098,0.966,0.1081,0.099,0.9892,0.1938,-0.5117,7.7575,0.2054,-0.4563,7.2621
16316468951,3.5277,3.7886,-30.6562,16.3125,-39.9688,32.375,16.9375,-41.0,0.2449,0.0951,0.9649,0.1197,0.098,0.988,0.2214,-0.5029,7.9609,0.1929,-0.4629,7.1982
16321467951,3.5516,3.8805,-30.5625,16.2188,-39.8125,32.4688,17.0625,-41.0,0.2402,0.0951,0.9661,0.1091,0.097,0.9893,0.1978,-0.501,7.6793,0.2128,-0.4512,7.2851
16326476951,3.5498,3.8254,-30.6875,16.0938,-39.75,32.3438,16.875,-40.6875,0.2491,0.1116,0.962,0.0983,0.1135,0.9887,0.1921,-0.5161,7.7883,0.1827,-0.4617,7.0736
16331467951,3.5222,3.8768,-30.5625,16.0625,-39.625,32.5,16.75,-40.875,0.2443,0.1184,0.9625,0.0953,0.1213,0.988,0.1844,-0.5283,7.8419,0.1832,-0.4729,7.2048
16336468951,3.5608,3.9025,-30.6562,16.25,-39.75,32.3438,17.0625,-40.8125,0.2505,0.0951,0.9634,0.1052,0.099,0.9895,0.2065,-0.5,7.7647,0.212,-0.4536,7.3043
16341468951,3.6196,3.9025,-30.375,16.125,-39.75,32.6875,16.9375,-40.875,0.2306,0.099,0.968,0.0888,0.1019,0.9908,0.1862,-0.5171,7.7338,0.225,-0.458,7.4955
16346468951,3.6251,3.9723,-30.625,15.9688,-40.1562,32.4062,16.8438,-41.0625,0.2238,0.1087,0.9686,0.1157,0.1106,0.9871,0.209,-0.5312,8.1438,0.2104,-0.4731,7.5058
16351468951,3.6122,3.8988,-30.5625,16.1875,-39.9688,32.5,16.9375,-40.9375,0.2259,0.098,0.9692,0.0965,0.099,0.9904,0.2275,-0.519,8.2095,0.226,-0.4612,7.5417
16356468951,3.6269,3.9466,-30.6875,16.0938,-40.0625,32.3125,16.8438,-40.7812,0.2379,0.1087,0.9652,0.0974,0.1116,0.989,0.2166,-0.5239,8.144,0.204,-0.4631,7.3226
16361468951,3.5516,3.739,-30.3125,16.1875,-40.0,32.6875,17.0625,-40.75,0.2108,0.0931,0.9731,0.0791,0.0951,0.9923,0.234,-0.5161,8.2474,0.228,-0.4612,7.5645
16366472951,3.5718,3.8805,-30.5938,16.0625,-39.9688,32.4688,16.8438,-40.8125,0.2295,0.1077,0.9673,0.0945,0.1096,0.9895,0.2065,-0.5244,8.0398,0.2177,-0.4807,7.6697
16371468951,3.6232,3.8511,-30.4688,16.4062,-39.875,32.5625,17.1562,-41.0,0.2281,0.0824,0.9701,0.0976,0.0853,0.9916,0.2386,-0.4929,8.0372,0.2537,-0.4512,7.734
16376468951,3.6435,3.9834,-30.7812,16.3125,-39.9375,32.25,17.0312,-40.8125,0.244,0.0902,0.9656,0.1101,0.0941,0.9895,0.2581,-0.4995,8.3246,0.225,-0.4568,7.4818
16381468951,3.6582,3.9172,-30.7812,16.375,-40.1562,32.2188,17.25,-40.5312,0.2413,0.0844,0.9668,0.0918,0.0883,0.9919,0.2756,-0.5063,8.595,0.2371,-0.4392,7.4178
16386471951,3.6067,3.9503,-30.5625,16.1875,-39.7812,32.5,17.0625,-40.75,0.2307,0.0951,0.9684,0.0956,0.097,0.9907,0.2322,-0.5225,8.2989,0.2347,-0.4463,7.4715
16391468951,3.5681,3.9172,-30.5938,16.1875,-39.7188,32.4688,17.0312,-40.875,0.2381,0.1019,0.9659,0.1013,0.1028,0.9895,0.2412,-0.5229,8.4036,0.2275,-0.4519,7.4553
16396468951,3.6747,3.9246,-30.5625,16.25,-39.875,32.5,17.0625,-40.75,0.2175,0.0912,0.9718,0.0947,0.0912,0.9913,0.2432,-0.5156,8.3425,0.2328,-0.4512,7.5047
16401471951,3.581,3.8474,-30.4375,16.1875,-39.6875,32.5938,16.9062,-40.8125,0.2287,0.1019,0.9682,0.0916,0.1058,0.9902,0.241,-0.5254,8.4285,0.245,-0.4749,7.9041
16406593951,3.6232,3.8694,-30.4688,16.2812,-39.9375,32.5312,17.0625,-40.6875,0.2166,0.0883,0.9723,0.0879,0.0892,0.9921,0.2617,-0.52,8.596,0.2316,-0.45,7.4776
16411593951,3.66,3.9172,-30.5938,16.1875,-39.7188,32.4375,16.9375,-40.6875,0.2324,0.1019,0.9673,0.0975,0.1028,0.9899,0.2419,-0.5322,8.5164,0.2316,-0.4675,7.6745
16416596951,3.7188,3.8511,-30.5625,16.2188,-40.0938,32.4688,16.9375,-40.5,0.2165,0.0951,0.9716,0.083,0.097,0.9918,0.2438,-0.521,8.4098,0.226,-0.4585,7.5116
16421601951,3.6067,3.8364,-30.75,16.2812,-39.9375,32.25,17.1875,-40.5625,0.2347,0.0863,0.9682,0.1015,0.0892,0.9908,0.2539,-0.5229,8.5431,0.2372,-0.4429,7.4601
16426593951,3.7298,3.8694,-30.8125,16.2812,-39.9375,32.1875,17.1875,-40.4375,0.245,0.0892,0.9654,0.1043,0.0912,0.9904,0.2472,-0.5098,8.3207,0.2517,-0.4392,7.5788
16431593951,3.6986,3.8584,-30.5,16.4062,-39.9375,32.5312,17.1875,-40.875,0.2225,0.0814,0.9715,0.0986,0.0834,0.9916,0.2605,-0.5,8.357,0.2688,-0.4399,7.7749
16436594951,3.6894,3.9907,-30.625,16.125,-39.6875,32.4375,16.9375,-40.7188,0.2314,0.1038,0.9673,0.1013,0.1048,0.9893,0.2328,-0.5366,8.4656,0.2324,-0.4688,7.6975
16441594951,3.6765,3.9319,-30.5625,16.3125,-39.75,32.5,17.125,-40.9688,0.2279,0.0921,0.9693,0.1043,0.0941,0.9901,0.2578,-0.5161,8.509,0.2583,-0.4463,7.7304
16446594951,3.649,3.9282,-30.6562,16.125,-39.875,32.3438,16.8438,-40.5,0.2315,0.0999,0.9677,0.0946,0.1019,0.9903,0.2362,-0.5342,8.4755,0.2083,-0.4724,7.4735
16451601951,3.7298,3.8805,-30.625,16.4375,-39.7812,32.4375,17.2188,-40.9375,0.2252,0.0873,0.9704,0.1044,0.0883,0.9906,0.2561,-0.5034,8.3471,0.2803,-0.4475,7.9858
16456601951,3.8364,3.9319,-30.5938,16.2188,-39.9062,32.4688,16.9375,-41.1562,0.2171,0.1106,0.9699,0.106,0.1125,0.988,0.2402,-0.5273,8.4425,0.241,-0.4817,7.9365
16461594951,3.829,3.9282,-30.5938,16.0625,-40.0625,32.4688,16.75,-41.1875,0.2007,0.1551,0.9673,0.0766,0.1561,0.9848,0.2124,-0.54,8.2806,0.1934,-0.5229,7.8788
16466595951,3.954,4.1083,-30.4688,16.0,-40.4375,32.5938,16.875,-41.0312,0.1726,0.2032,0.9638,0.0291,0.2041,0.9785,0.1744,-0.6001,8.5469,0.1558,-0.5073,7.2912
16471594951,3.9356,3.9834,-30.625,15.7812,-40.0625,32.4375,16.5938,-40.9688,0.178,0.2535,0.9508,0.0127,0.2545,0.967,0.0772,-0.6582,8.1504,0.118,-0.5791,7.6906
16476594951,3.8915,4.123,-30.5625,15.9062,-40.375,32.4688,16.5312,-40.6875,0.1395,0.3042,0.9423,-0.0079,0.3032,0.9529,0.0428,-0.6465,7.6406,0.067,-0.6143,7.5346
16481594951,3.9981,4.1451,-30.7812,15.375,-40.9062,32.2188,16.3125,-40.9062,0.1492,0.3604,0.9208,0.0168,0.3604,0.9327,-0.0176,-0.7612,8.3123,0.0107,-0.6616,7.4642
16486596951,3.9907,4.1451,-30.625,15.375,-40.875,32.4062,16.0625,-40.875,0.1199,0.4019,0.9078,-0.0219,0.4001,0.9162,-0.0367,-0.7686,8.1892,-0.0261,-0.7236,7.7811
16491605951,3.9944,4.0569,-30.8125,15.0625,-40.6562,32.2188,15.7812,-40.4375,0.1391,0.4539,0.8801,-0.0265,0.4539,0.8906,-0.0969,-0.8418,8.3968,-0.0693,-0.7666,7.8109
16496594951,4.0128,4.2259,-31.0625,14.8125,-40.625,32.0,15.7812,-40.4375,0.1316,0.4833,0.8655,-0.0253,0.4807,0.8765,-0.1354,-0.8823,8.46,-0.0825,-0.749,7.4615
16501594951,3.9981,4.1451,-30.7812,15.0312,-40.7188,32.25,15.875,-40.5625,0.1006,0.4773,0.873,-0.0511,0.4747,0.8787,-0.1153,-0.8511,8.3065,-0.0787,-0.7446,7.4521
16506594951,3.9613,4.1377,-31.125,15.0625,-40.9375,31.9062,15.9375,-40.1562,0.1235,0.4669,0.8756,-0.0454,0.4644,0.8845,-0.1159,-0.8545,8.3405,-0.0651,-0.7202,7.3156
16511599951,3.965,4.1744,-30.875,14.875,-40.5,32.1562,15.625,-39.875,0.1131,0.4807,0.8696,-0.0586,0.4807,0.8749,-0.1333,-0.8696,8.3309,-0.1054,-0.7627,7.3716
16516594951,3.9099,4.0348,-30.9062,15.0312,-40.4375,32.125,15.9062,-40.1875,0.1221,0.4626,0.8781,-0.0498,0.46,0.8865,-0.1252,-0.8647,8.3607,-0.0803,-0.7358,7.3323
16521594951,3.807,4.0422,-30.6562,14.9688,-39.8438,32.3125,15.75,-40.25,0.1263,0.4747,0.871,-0.0607,0.4704,0.8804,-0.1368,-0.8638,8.2224,-0.0906,-0.7676,7.59
16526594951,4.0642,4.1304,-30.6562,14.8438,-40.375,32.3438,15.6875,-40.1875,0.0953,0.4807,0.8717,-0.0673,0.4773,0.8762,-0.1378,-0.8799,8.4041,-0.1057,-0.7876,7.6604
16531594951,3.9834,4.0936,-30.6875,14.9688,-40.3125,32.2812,15.9062,-40.125,0.1247,0.4618,0.8782,-0.0611,0.4592,0.8863,-0.1281,-0.8647,8.33,-0.079,-0.7515,7.5286
16536720951,3.9503,4.1157,-30.9062,15.3125,-40.375,32.125,16.0938,-40.375,0.1298,0.44,0.8886,-0.0338,0.4365,0.8991,-0.0991,-0.8369,8.3148,-0.0707,-0.7363,7.4426
16541719951,3.9613,4.0752,-30.6875,15.125,-40.5312,32.2812,15.9688,-40.0625,0.108,0.4548,0.884,-0.0691,0.4531,0.8888,-0.1188,-0.8457,8.2046,-0.077,-0.749,7.5214
16546725951,4.0569,4.0679,-30.75,14.9375,-40.5,32.3125,15.8125,-40.1875,0.1041,0.4626,0.8804,-0.0611,0.46,0.8858,-0.1288,-0.8696,8.3803,-0.0895,-0.7764,7.7057
16551720951,3.9613,4.0385,-30.75,15.0,-40.4375,32.2812,15.7812,-40.1562,0.1136,0.4609,0.8801,-0.0612,0.4574,0.8871,-0.1208,-0.8657,8.421,-0.0924,-0.7798,7.7138
16556727951,4.0275,4.123,-30.7812,15.3438,-40.625,32.2188,16.2188,-40.3125,0.111,0.4338,0.8941,-0.0453,0.4321,0.9007,-0.0969,-0.8262,8.2115,-0.0468,-0.7109,7.4082
16561720951,4.0164,3.9944,-30.9375,15.1562,-40.75,32.0625,16.0,-40.25,0.1181,0.4452,0.8876,-0.0433,0.4435,0.8952,-0.1034,-0.8599,8.5411,-0.0668,-0.7417,7.5471
16566720951,4.0054,4.123,-30.6562,15.1562,-40.625,32.375,15.9688,-40.3125,0.0972,0.447,0.8893,-0.0599,0.4452,0.8934,-0.1016,-0.8472,8.4093,-0.0683,-0.7549,7.6851
16571720951,3.954,4.0458,-30.7812,14.9375,-40.5,32.2188,15.75,-40.0,0.1091,0.4652,0.8785,-0.0541,0.4626,0.8849,-0.1226,-0.875,8.5118,-0.0871,-0.7759,7.7259
16576720951,4.0789,4.1597,-30.5938,15.1562,-40.4375,32.4375,15.9688,-40.4375,0.1001,0.4426,0.8911,-0.0574,0.44,0.8962,-0.1091,-0.8506,8.3687,-0.058,-0.7534,7.7801
16581720951,3.8878,3.9907,-30.5,15.1875,-40.1875,32.5312,16.0625,-40.375,0.102,0.4391,0.8926,-0.0689,0.4365,0.8971,-0.1052,-0.8418,8.3062,-0.0588,-0.7598,7.8454
16586720951,4.0495,4.1744,-30.5625,14.9375,-40.125,32.4688,15.9062,-40.3125,0.1025,0.4609,0.8815,-0.0611,0.4592,0.8863,-0.134,-0.8638,8.253,-0.0759,-0.771,7.7912
